job_id,job_name,trial_name,base_group,harness,model,status,resolved,input_tokens,output_tokens,cost_usd,duration_seconds,reason
25b3305f157b,swebenchpro claude-code glm-5.2 errored/unrun rerun (rerun),instance_ansible__ansible-9759e0__XLSsEDr,instance_ansible__ansible-9759e0,claude-code,subconscious/glm-5.2,pending,,,,,,trial never started and has no archived result or efficiency metrics
25b3305f157b,swebenchpro claude-code glm-5.2 errored/unrun rerun (rerun),instance_gravitational__teleport__mMCyQSn,instance_gravitational__teleport,claude-code,subconscious/glm-5.2,pending,,,,,,trial never started and has no archived result or efficiency metrics
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__iJvJuG2,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,2831625,19634,0.4949,529.8,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__ikgqV4E,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,2601180,38167,0.5149,984,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__jWSH3ye,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,875306,6631,0.1565,692.9,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__jzNgPbE,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,693712,8630,0.1337,556.5,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__kRgw9md,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,883564,12203,0.1746,1081.9,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__mLTQAf2,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,3144097,23182,0.5503,683.8,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__mMZgJaE,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,4128300,23732,0.7107,1230.4,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__moW8DcX,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,1788903,8421,0.3005,433.4,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__oEXkSg8,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1046397,13088,0.2011,559.9,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__qRuYuTG,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1723881,12309,0.3029,391.8,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__rbCoJFn,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,2224962,12860,0.3787,495,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__sdsfdth,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1748341,10992,0.3038,444.3,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__u3CNW9x,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,650858,8116,0.126,419.2,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__vjqXbtu,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,1312143,10445,0.2383,534.9,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__wefyDLJ,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,3567457,21587,0.611,633.7,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__xkmffpw,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1790415,23148,0.3437,683.1,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_future-architect__vuls__y8knHPu,instance_future-architect__vuls,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,2449461,17070,0.4278,613.5,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__3ZmR3bx,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1388174,17365,0.2667,660.7,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__4AnM5QP,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,943097,4933,0.1691,619.8,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__4Kj28m3,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1190059,12461,0.2206,634.5,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__6bmoieY,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,560272,5556,0.1038,369,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__6cJ2p97,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,3121596,21590,0.5447,1000.4,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__6vD8ArN,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,2418322,15232,0.419,796.1,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__7JZjYK4,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,3037288,21443,0.5316,727,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__8QBVd4y,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,1289106,15523,0.2462,669.4,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__8yTadV8,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,3141706,18687,0.5374,831.9,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__AGRnLKr,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,2104023,25392,0.3996,1223.2,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__AGq2zAb,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,2709376,23792,0.4863,827.3,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__CkxAGHy,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,1355314,9813,0.2382,548,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__EZgwxdD,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,775042,22753,0.1922,664.6,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__FKLB5Zt,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,1699458,9595,0.297,708.4,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__MQ7iP7D,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,3602658,24069,0.6235,1182.1,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__PZNYEkV,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,3070379,29179,0.5575,867.3,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__QgJXYHH,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1315048,12477,0.2398,614.2,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__R6ULCsY,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,1158489,14659,0.2233,571,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__SU376WX,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,2414636,26607,0.4503,848.9,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__TaiYmLD,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1847084,21682,0.3489,689.5,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__UGQktEg,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,1700474,14043,0.3046,573.6,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__VXhhY3B,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,241023,7305,0.0597,366,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__XGMnnj8,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,305976,7484,0.0709,376.1,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__ZT9cpyu,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,4698464,30422,0.8125,1261,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__Zn8omn7,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1650987,14725,0.2969,671.4,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__bqXm9AT,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1395287,11433,0.249,441.1,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__d838axK,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,391421,6613,0.0813,511.9,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__fDpucX9,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,2463723,16149,0.4275,772.3,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__fcmUXe8,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1228472,11428,0.2235,637.4,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__ggg2pVG,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,961358,30873,0.2395,1224.4,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__jZarKDD,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,3178510,31299,0.5828,1129.4,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__q2uiM3Z,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1674374,13081,0.2964,605.4,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__wPNrrku,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,5933137,36240,1.0147,1139.4,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_gravitational__teleport__yzYbfad,instance_gravitational__teleport,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1358162,9771,0.2402,1416.3,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__3zgR9PM,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1743175,9111,0.2961,319.5,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__5NnwLb8,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1560176,14329,0.2852,388.4,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__8CnqQRf,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,1553068,12975,0.2801,1123.8,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__8FARqnF,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,1622207,13288,0.2904,389.6,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__8Gyvgck,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,2019786,14376,0.3534,412.1,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__8MBmqZh,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1183400,8956,0.2096,331.7,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__8PGrNGy,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,1155550,10601,0.2116,328.6,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__8iup5fL,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,507790,16005,0.1265,393.2,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__8sdtUa5,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,1530723,10129,0.267,318.9,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__9DUcQUd,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,562831,13666,0.1284,348.4,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__9fRauZ9,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1287102,20958,0.2603,481,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__9sWyovt,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,541733,13801,0.1246,370,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__A5oqdLW,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,144190,4176,0.0354,219.8,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__ALrSQt5,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,452597,8982,0.0981,263,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__CRYZk83,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,522157,9033,0.1079,299.2,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__CtbvPp2,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,1012164,10344,0.1878,282.8,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__CwqcUaA,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,38891,2591,0.0141,175.8,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__DUfcWap,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,229770,5200,0.0516,215.8,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__DfPQJj4,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,626753,4231,0.1106,231.6,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__DigaYCH,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,843060,13215,0.1698,381.1,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__DqyGxev,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1784459,16052,0.3217,390.5,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__F5gU32E,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,91657,4055,0.0271,210.5,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__FQoL8ib,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,1872291,29153,0.3778,630.7,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__GXjzqVn,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,847808,11344,0.1654,330.2,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__HK8AfnY,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,68085,2515,0.019,108,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__J37qjJ8,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,488795,8634,0.1039,236.5,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__JBR9YGc,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,194943,9809,0.0607,329.2,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__JHHCcnB,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,False,2211488,37959,0.4532,732.6,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__Jzv9VvN,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,463856,14390,0.115,395.4,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__LzWtgaH,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,1707344,12905,0.3017,300.4,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__MD8RJkX,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,321561,6855,0.0715,261.5,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__P5SBCab,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,2018060,20819,0.3755,511.7,legacy artifact unavailable; repeated base group prevents exact issue mapping
2f58c5373fa6,bench-runs_swebenchpro-tim-qwen27b-v2_bench-swebenchpro-tim-qwen27b-v2,instance_internetarchive__openli__RKy49wD,instance_internetarchive__openli,mini-swe-agent,subconscious/tim-qwen3.6-27b,completed,True,1403395,9714,0.2462,297.7,legacy artifact unavailable; repeated base group prevents exact issue mapping
